Tek heceli sıfatlarda karşılaştırma (comparative) yaparken sıfatın sonuna hangi ek getirilir?,-er
Karşılaştırma (comparative) cümlelerinde iki varlık arasına mutlaka hangi kelime yerleştirilir?,Than
Birden fazla heceli sıfatlarda karşılaştırma (comparative) yaparken sıfatın önüne hangi ifade getirilir?,More
Sıfat: Good (İyi). Bu sıfatın comparative (daha iyi) hali nedir?,Better
Sıfat: Bad (Kötü). Bu sıfatın comparative (daha kötü) hali nedir?,Worse
Sıfat: Far (Uzak). Bu sıfatın comparative (daha uzak) hali nedir?,Further / Farther
Sıfat: Little (Az). Bu sıfatın comparative (daha az) hali nedir?,Less
Tek heceli sıfatlarda en üstünlük (superlative) belirtmek için sıfatın sonuna hangi takı eklenir?,-est
Süperlatif (en üstünlük) cümlelerinde sıfatın en başında mutlaka hangi kelime bulunur?,The
Birden fazla heceli sıfatlarda en üstünlük (superlative) belirtmek için sıfatın önüne hangi ifade getirilir?,The most
Sıfat: Good (İyi). Bu sıfatın superlative (en iyi) hali nedir?,The best
Sıfat: Bad (Kötü). Bu sıfatın superlative (en kötü) hali nedir?,The worst
Sıfat: Far (Uzak). Bu sıfatın superlative (en uzak) hali nedir?,The furthest / The farthest
Sıfat: Little (Az). Bu sıfatın superlative (en az) hali nedir?,The least
İngilizce karşılığı 'Mercury' olan gezegenin Türkçe adı nedir?,Merkür
Güneş sistemindeki en sıcak gezegen olarak bilinen 'Venus'ün Türkçe karşılığı nedir?,Venüs
Türkçe karşılığı 'Dünya' olan gezegenin İngilizce adı nedir?,Earth
Kızıl gezegen (Red Planet) olarak da bilinen 'Mars'ın Türkçe karşılığı nedir?,Mars
Güneş sistemindeki en büyük gezegen olan 'Jupiter'in Türkçe karşılığı nedir?,Jüpiter
Halkalarıyla ünlü 'Saturn' gezegeninin Türkçe karşılığı nedir?,Satürn
İngilizce karşılığı 'Uranus' olan gezegenin Türkçe adı nedir?,Uranüs
Güneş sisteminin en dışındaki gezegen olan 'Neptune'ün Türkçe karşılığı nedir?,Neptün
Terim: Asteroid,"Asteroid, küçük gezegen"
Terim: Astronaut,"Uzay adamı, astronot"
Terim: Atmosphere,Atmosfer
Terim: Comet,Kuyruklu yıldız
Terim: Diameter,Çap
Terim: Distance,"Uzaklık, mesafe"
Terim: Dwarf (planet),Cüce (gezegen)
Terim: Evidence,Kanıt
Terim: Galaxy,Galaksi
Terim: Gravity,Yer çekimi
Terim: Habitable,Yaşanabilir
Terim: Milky Way Galaxy,Samanyolu Galaksisi
Terim: Mission,Görev
Terim: Moon,Ay
Terim: Orbit,Yörünge
Terim: Planet,Gezegen
Terim: Satellite,Uydu
Terim: Solar system,Güneş sistemi
Terim: Space shuttle,Uzay gemisi
Terim: Spacecraft,Uzay aracı
Terim: Surface,Yüzey
Terim: Telescope,Teleskop
Terim: Universe,"Kainat, evren"
Terim: Average,Ortalama
Terim: Billion,Milyar
Kelime: Discover,Keşfetmek
Kelime: Explore,"Keşfetmek, araştırmak"
Kelime: Observe,Gözlemlemek
Kelime: Launch,Fırlatmak
Kelime: Rescue,Kurtarmak
Terim: Greenhouse gases,Sera gazları
Terim: Meteor shower,Meteor yağmuru
Terim: Red planet,Kızıl gezegen
Terim: Ring,Halka
Terim: Rocky,Kayalık
Terim: Rover,Gezici keşif aracı
Terim: Temperature,Sıcaklık
Terim: Weight (Weigh),Ağırlık (Tartıda gelmek)
Kelime: Small,Küçük
Kelime: Large,"Büyük, geniş"
Kelime: Wide,"Büyük, geniş"
Kelime: Cold,Soğuk
Kelime: Hot,Sıcak
Kelime: Dark,Karanlık
Terim: Oxygen,Oksijen
Terim: Star,Yıldız
Kelime: Around,Etrafında
Kelime: Close,Yakın
Kelime: Special,Özel
Terim: Observation,Gözlem
Terim: Structure,Yapı
Kelime: Travel,Seyahat
Terim: Humanity,İnsanlık
