"İngilizcede '-mek, -mak için' anlamı katan ve amaç bildiren ifade hangisidir?",to
Amaç bildiren 'to' ifadesinden sonra fiil hangi halde (formda) kullanılır?,Fiilin yalın hali (V1)
I went to the art gallery _____ see the paintings.,to
Where do you go to buy fresh bread?,Bakery
Where do you go to buy medicine or painkillers?,Chemist's (or Pharmacy)
Where do you go to see the mayor?,City hall
Where do you go to buy fresh fruit and vegetables?,Greengrocer
Where do you go to watch a film?,Movie theatre
Where do you go to report a crime?,Police station
Where do you go to buy a novel?,Bookstore
Where do you go to see a doctor?,Hospital
Para çekmek veya fatura ödemek için nereye gidilir?,Bank
"Kitap okumak, ödünç almak veya iade etmek için nereye gidilir?",Library
Mektup veya paket göndermek için nereye gidilir?,Post office
Where do you go to see the animals?,Zoo
Which building do you call to report a fire?,Fire station
Where do you go to see the governor?,Governorship
Gazete satın almak için nereye gidilir?,Newsagent's
Amusement park,"Lunapark, eğlence parkı"
Art gallery,"Sanat galerisi, resim galerisi"
Department store,Alışveriş merkezi
Florist's,Çiçekçi
Game store,Oyun mağazası
Hairdresser's,Kuaför
Music store,Müzik mağazası
Pet shop,Evcil hayvan dükkanı
Toy shop,Oyuncak dükkanı
Appointment,Randevu
Bill,Fatura
Borrow,Ödünç almak
Mayor,Belediye başkanı
Neighbourhood,Mahalle
Painkiller,Ağrı kesici
Withdraw money,Para çekmek
Arrive,"Varmak, ulaşmak"
Bookworm,Kitap kurdu
Butcher's,Kasap
Jewellery,Mücevher
Municipality,Belediye
Nursery home,Kreş / bakımevi
Pastry,"Hamur işi, pasta"
What can you do at a shopping centre?,"Buy clothes, shoes, or presents."
What can you do at a library besides reading a book?,Borrow or return books.
You can buy a music cd _____ the music store.,at
You can buy flowers _____ the florist's.,at
Hakan will go to the bakery _____ buy fresh bread.,to
He goes to the movie theatre to _____ a film.,watch
I went to the police station to _____ a crime.,report
He will go to the post office to _____ a letter.,send
She went to the cafe to eat and _____ something.,drink
Bosphorus,İstanbul Boğazı
Croissant,Kruvasan
Diary,"Günlük, anı defteri"
Muffin,Küçük kek
Novel,Roman
Trainers,Spor ayakkabısı
Travel agent,Seyahat acentesi
Wallet,Cüzdan
Purse,"Cüzdan, el çantası"
Report,"İhbar etmek, bildirmek"
Suggest,Önermek
Ticket,Bilet
Necklace,Kolye
Grocery,"Market, bakkal"
Furniture,Mobilya
Firefighter,İtfaiyeci
Have a rest,Dinlenmek
Municipal office,Belediye ofisi
What is the primary function of a 'chemist's' in British English?,Pharmacy (to buy medicine)
Kitapçı dükkanı için kullanılan iki farklı kelime nedir?,Bookshop and Bookstore
Bir suç bildirmek için gidilen yer neresidir?,Police station
Valilik binasının İngilizcesi nedir?,Governorship
Para çekmek eyleminin İngilizcesi nedir?,Withdraw money
İtfaiye istasyonunun İngilizcesi nedir?,Fire station
Alışveriş merkezinin İngilizcesi nedir?,Shopping centre (or Department store)
