"Sayılabilen ve tekil isimlerle kullanılan, ""bir tane"" anlamına gelen belirteçler hangileridir?","""a"" ve ""an"""
Okunuşu sessiz harfle başlayan tekil isimlerin önüne hangi belirteç getirilir?,a
Okunuşu sesli harfle başlayan tekil isimlerin önüne hangi belirteç getirilir?,an
Olumlu cümlelerde hem sayılabilen (birkaç) hem de sayılamayan (biraz) isimlerle kullanılan belirteç hangisidir?,some
"""Some"" belirteci soru cümlelerinde hangi özel durumda kullanılabilir?","""Would you like...?"" gibi ikram ve teklif yapılarında."
"Hem sayılabilen hem sayılamayan isimlerle, olumsuz veya soru cümlelerinde ""hiç"" anlamında kullanılan belirteç hangisidir?",any
"Olumlu cümlelerde sayılabilen çoğul isimlerle ""birkaç"" anlamında kullanılan yapı hangisidir?",a few
"Olumlu cümlelerde sayılamayan isimlerle ""biraz"" anlamında kullanılan yapı hangisidir?",a little
"Olumlu cümlelerde hem sayılabilen hem sayılamayanlarla kullanılan ""bir çok / çok fazla"" anlamındaki yapı hangisidir?",a lot of
"Genellikle olumsuz ve soru cümlelerinde sayılamayan isimlerle kullanılan ""çok"" anlamındaki belirteç hangisidir?",much
"Olumsuz ve soru cümlelerinde sayılabilen çoğul isimlerle kullanılan ""çok"" anlamındaki belirteç hangisidir?",many
"Sayılabilen isimler için miktar sorarken kullanılan ""kaç tane"" ifadesi hangisidir?",how many
"Sayılamayan isimler için miktar sorarken kullanılan ""ne kadar"" ifadesi hangisidir?",how much
"""What about"" ve ""How about"" yapılarından sonra gelen fiil hangi eki almalıdır?",-ing takısı
"""Neden ... yapmıyoruz?"" anlamına gelen öneri kalıbı hangisidir?",Why don't we ...?
"""... yapalım mı?"" anlamında öneride bulunmak için kullanılan soru yapısı hangisidir?",Shall we ...?
"""İster misin?"" anlamında öneri sunarken kullanılan iki kalıp hangisidir?",Would you like to ...? / Do you want to ...?
"""Let's"" öneri kalıbının diğer öneri kalıplarından en temel farkı nedir?",Soru cümlesi olmamasıdır.
"Öneriyi kabul ederken kullanılan ""Kulağa harika geliyor"" ifadesinin İngilizcesi nedir?",That sounds great.
"Öneriyi reddederken kullanılan ""Çok isterdim ama yapamam"" ifadesinin İngilizcesi nedir?",I'd love to but I can't.
"Öneriyi reddederken kullanılan ""Belki gelecek sefere"" ifadesinin İngilizcesi nedir?",Maybe next time.
"Eylemleri sıralarken kullanılan ""ilk olarak"" ifadesi hangisidir?",first
"Eylemleri sıralarken kullanılan ""ikinci olarak"" ifadesi hangisidir?",second
"Sıralama ifadelerinden ""ondan sonra"" anlamına gelen yapı hangisidir?",after that
"Eylemleri sıralarken ""son olarak"" demek için hangi kelime kullanılır?",finally
"İngilizce ""beverage"" kelimesinin Türkçe karşılığı nedir?",içecek
"İngilizce ""guest list"" kelimesinin Türkçe karşılığı nedir?",misafir listesi
"İngilizce ""invitation card"" kelimesinin Türkçe karşılığı nedir?",davetiye kartı
"İngilizce ""arrange"" kelimesinin Türkçe karşılığı nedir?",ayarlamak
"İngilizce ""attend"" kelimesinin Türkçe karşılığı nedir?",katılmak
"İngilizce ""celebrate"" kelimesinin Türkçe karşılığı nedir?",kutlamak
"İngilizce ""confetti"" kelimesinin Türkçe karşılığı nedir?",konfeti
"İngilizce ""fancy dress party"" kelimesinin Türkçe karşılığı nedir?",kostüm partisi
"İngilizce ""farewell"" kelimesinin Türkçe karşılığı nedir?",veda
"İngilizce ""graduate"" kelimesinin Türkçe karşılığı nedir?",mezun olmak
"İngilizce ""host"" kelimesinin Türkçe karşılığı nedir?",ev sahibi
"İngilizce ""invitee"" kelimesinin Türkçe karşılığı nedir?",davet edilen
"İngilizce ""inviter"" kelimesinin Türkçe karşılığı nedir?",davet eden
"İngilizce ""order"" kelimesinin Türkçe karşılığı nedir?",sipariş etmek
"İngilizce ""slumber party"" kelimesinin Türkçe karşılığı nedir?",pijama partisi
"İngilizce ""unwrap"" kelimesinin Türkçe karşılığı nedir?",paketi açmak
"İngilizce ""wrap"" kelimesinin Türkçe karşılığı nedir?","paketlemek, sarmak"
"İngilizce ""wedding"" kelimesinin Türkçe karşılığı nedir?",düğün (evlilik)
"İngilizce ""visit relatives"" kelimesinin Türkçe karşılığı nedir?",akrabaları ziyaret etmek
"İngilizce ""to do list"" kelimesinin Türkçe karşılığı nedir?",yapılacaklar listesi
"İngilizce ""throw a party"" kelimesinin Türkçe karşılığı nedir?",parti vermek
"İngilizce ""shopping list"" kelimesinin Türkçe karşılığı nedir?",alışveriş listesi
"İngilizce ""preparations"" kelimesinin Türkçe karşılığı nedir?",hazırlıklar
"İngilizce ""decorate"" kelimesinin Türkçe karşılığı nedir?",süslemek
"İngilizce ""anniversary"" kelimesinin Türkçe karşılığı nedir?",yıl dönümü
"İngilizce ""cologne"" kelimesinin Türkçe karşılığı nedir?",kolonya
"İngilizce ""costume"" kelimesinin Türkçe karşılığı nedir?","kostüm, kıyafet"
"İngilizce ""delicious"" kelimesinin Türkçe karşılığı nedir?",lezzetli
"İngilizce ""Eid al-Fitr"" kelimesinin Türkçe karşılığı nedir?",Ramazan Bayramı
"İngilizce ""enough"" kelimesinin Türkçe karşılığı nedir?",yeterli
"İngilizce ""hand out"" kelimesinin Türkçe karşılığı nedir?",dağıtmak
"İngilizce ""National Sovereignty and Children's Day"" kelimesinin Türkçe karşılığı nedir?",Ulusal Egemenlik ve Çocuk Bayramı
"İngilizce ""organize"" kelimesinin Türkçe karşılığı nedir?",düzenlemek
"İngilizce ""party hats"" kelimesinin Türkçe karşılığı nedir?",party şapkası
"İngilizce ""Republic Day"" kelimesinin Türkçe karşılığı nedir?",Cumhuriyet Bayramı
"İngilizce ""sweets"" kelimesinin Türkçe karşılığı nedir?","şekerler, tatlılar"
"İngilizce ""together"" kelimesinin Türkçe karşılığı nedir?",birlikte
"İngilizce ""welcome party"" kelimesinin Türkçe karşılığı nedir?",hoş geldin partisi
"İngilizce ""blow"" kelimesinin ünitedeki anlamı nedir?",şişirmek (balon vb.)
"Sequence: First, you should make a guest list. _____, you should prepare an invitation card.",Second
"Accepting: ""Why not?"" ifadesinin Türkçe karşılığı nedir?",Neden olmasın.
"Quantifier: ""There is _____ milk."" (Biraz süt var.) cümlesindeki boşluğu doldurun.",some
"Quantifier: ""There aren't _____ sausages."" (Hiç sosis yok.) cümlesindeki boşluğu doldurun.",any
"Suggestion: ""_____ we decorate the room?"" (Odayı süsleyelim mi?) cümlesindeki boşluğu doldurun.",Shall
"Refusing: ""I am sorry but I can't."" ifadesinin Türkçe karşılığı nedir?",Üzgünüm ama yapamam.
