"""Should"" yapısı cümleye hangi anlamı katar?","Tavsiye veya gereklilik (-meli, -malı) anlamı katar."
"""You should save the environment."" cümlesinin Türkçe karşılığı nedir?",Çevreyi korumalısın.
"""Should"" yapısı ile soru cümlesi kurmak için ""should"" kelimesi nereye getirilir?",Cümle başına getirilir.
"Zıtlık bildiren ve ""ama/fakat"" anlamına gelen bağlaç hangisidir?",But
"Sebep bildiren ve ""çünkü"" anlamına gelen bağlaç hangisidir?",Because
"Sonuç bildiren ve ""bu yüzden"" anlamına gelen bağlaç hangisidir?",So
"""And"" bağlacı ne tür kelimeleri bir araya getirmek için kullanılır?",Aynı türden iki kelimeyi.
Zorunlulukları ifade ederken tüm öznelerle birlikte kullanılabilen kelime hangisidir?,Must
"""Have to"" ifadesi hangi öznelerle birlikte kullanılır?","I, You, We, They."
"""Has to"" ifadesi hangi öznelerle birlikte kullanılır?","He, She, It."
"Yasakları belirtirken kullanılan ve ""yapılmamalı"" anlamına gelen yapı hangisidir?",Must not (mustn't)
"Bir şeyin yapılması zorunlu değilse, I/YOU/WE/THEY özneleriyle hangi yapı kullanılır?",Don't have to
"Bir şeyin yapılması zorunlu değilse, HE/SHE/IT özneleriyle hangi yapı kullanılır?",Doesn't have to
"""Air pollution"" teriminin Türkçe karşılığı nedir?",Hava kirliliği
"""Global warming"" teriminin Türkçe karşılığı nedir?",Küresel ısınma
"""Greenhouse effect"" teriminin Türkçe karşılığı nedir?",Sera etkisi
"""Deforestation"" kelimesinin Türkçe anlamı nedir?",Ormansızlaşma
"""Renewable"" kelimesinin Türkçe anlamı nedir?",Yenilenebilir
"""Eco-friendly"" teriminin Türkçe karşılığı nedir?",Doğa dostu
"""Pesticide"" kelimesinin Türkçe anlamı nedir?",Tarım ilacı veya böcek ilacı
"""Public transport"" teriminin Türkçe karşılığı nedir?",Toplu taşıma
"""Recycling bin"" teriminin Türkçe karşılığı nedir?",Geri dönüşüm kutusu
"""Solar energy"" teriminin Türkçe karşılığı nedir?",Güneş enerjisi
"""Waste"" kelimesinin Türkçe anlamı nedir?",Atık veya israf etmek
"""Endangered"" kelimesinin Türkçe anlamı nedir?",Nesli tükenmekte olan
"""Exhaust fumes"" terimi listede olmasa da kirlilikle ilgilidir; listedeki ""smoke"" ne demektir?",Duman
"""Precaution"" kelimesinin Türkçe anlamı nedir?","Önlem, tedbir"
"""Species"" kelimesinin Türkçe anlamı nedir?",Türler
"""Climate change"" teriminin Türkçe karşılığı nedir?",İklim değişikliği
"""Cut down trees"" ifadesinin Türkçe karşılığı nedir?",Ağaçları kesmek
"""Pollute the environment"" ifadesinin Türkçe karşılığı nedir?",Çevreyi kirletmek
"""Save the environment"" ifadesinin Türkçe karşılığı nedir?",Çevreyi korumak
"""Unplug the electrical devices"" ifadesinin Türkçe karşılığı nedir?",Elektrikli aletlerin fişini çekmek
"""Throw rubbish around"" ifadesinin Türkçe karşılığı nedir?",Etrafa çöp atmak
"""Don't have to use plastic bags"" cümlesinin anlamı: Plastik poşet kullanmak _____ değildir.",Zorunlu
"""Wind energy"" teriminin Türkçe karşılığı nedir?",Rüzgar enerjisi
"""Efficient"" kelimesinin Türkçe anlamı nedir?","Etkili, verimli"
"""Rechargeable"" kelimesinin Türkçe anlamı nedir?",Şarj edilebilir
"""Source"" kelimesinin Türkçe anlamı nedir?",Kaynak
"""Take action"" ifadesinin Türkçe karşılığı nedir?",Harekete geçmek
"""Wildlife"" kelimesinin Türkçe anlamı nedir?",Vahşi yaşam
"""Global warming""e sebep olan gazlara ne ad verilir?",Greenhouse gases (Sera gazları)
"""Pollution"" kelimesinin Türkçe anlamı nedir?",Kirlilik
"""Protect"" kelimesinin Türkçe anlamı nedir?",Korumak
"""Reduce"" kelimesinin Türkçe anlamı nedir?",Azaltmak
"""Reuse"" kelimesinin Türkçe anlamı nedir?",Yeniden kullanmak
"""Habitat"" kelimesinin Türkçe anlamı nedir?",Yaşam alanı
"""Extinction"" kelimesinin Türkçe anlamı nedir?",Nesli tükenme
"""Fossil fuel"" teriminin Türkçe karşılığı nedir?",Fosil yakıt
"""Harmful"" kelimesinin Türkçe anlamı nedir?",Zararlı
"""Increase"" kelimesinin Türkçe anlamı nedir?",Artmak
"""Decrease"" kelimesinin Türkçe anlamı nedir?","Azalmak, azaltmak"
"""Ice melting"" teriminin Türkçe karşılığı nedir?",Buz erimesi
"""Sea level"" teriminin Türkçe karşılığı nedir?",Deniz seviyesi
"""Nuclear waste"" teriminin Türkçe karşılığı nedir?",Nükleer atık
"""Overfishing"" teriminin Türkçe karşılığı nedir?",Aşırı balık tutma
"""Rainforest"" kelimesinin Türkçe anlamı nedir?",Yağmur ormanı
"""Turn off"" ifadesinin Türkçe karşılığı nedir?",Kapatmak
"""Turn on"" ifadesinin Türkçe karşılığı nedir?",Açmak
"""Water pollution"" teriminin Türkçe karşılığı nedir?",Su kirliliği
