Birinin dış görünüşünü (fiziksel özelliklerini) sormak için hangi soru kalıbı kullanılır?,What does he/she look like?
Birinin karakterini veya kişiliğini sormak için kullanılan soru kalıbı nedir?,What is he/she like?
Saç ve göz rengi gibi özelliklerden bahsederken 'He/She' özneleriyle hangi yapı kullanılır?,has got
"Yaş, boy ve kilo gibi özelliklerden bahsederken kullanılan yardımcı fiiller (am/is/are) grubundan 'he/she/it' için hangisi seçilir?",is
İngilizce'de 'orta boylu' ifadesinin karşılığı nedir?,medium height
İngilizce'de 'orta kilolu' ifadesinin karşılığı nedir?,medium weight
Saç şekillerinden 'wavy' kelimesinin Türkçe karşılığı nedir?,dalgalı
Saç şekillerinden 'straight' kelimesinin Türkçe karşılığı nedir?,düz
Saç renklerinden 'fair' kelimesi ne anlama gelir?,kumral
Kilo tariflerinden 'plump' kelimesinin Türkçe karşılığı nedir?,tombul
Dış görünüş sıfatlarından 'well-built' ne anlama gelir?,"kaslı, yapılı"
Kısa ve tek heceli sıfatlarda kıyaslama (comparative) yaparken sıfatın sonuna hangi ek getirilir?,-er
Çok heceli sıfatlarla kıyaslama yaparken sıfatın önüne hangi kelime getirilir?,more
Kıyaslama cümlelerinde iki varlık arasına mutlaka hangi kelime konulmalıdır?,than
Düzensiz sıfatlardan 'good' (iyi) kelimesinin kıyaslama hali nedir?,better
Düzensiz sıfatlardan 'bad' (kötü) kelimesinin kıyaslama hali nedir?,worse
Düzensiz sıfatlardan 'far' (uzak) kelimesinin kıyaslama hali nedir?,further
Düzensiz sıfatlardan 'little' (az) kelimesinin kıyaslama hali nedir?,less
"Kişilik özelliği: 'Daima doğruyu söyler, asla yalan söylemez' tanımı hangi sıfata aittir?",honest
Kişilik özelliği: 'Fikrini asla değiştirmez' (never changes his/her mind) tanımı hangi sıfata aittir?,stubborn
"Kişilik özelliği: 'Daima zamanında gelir, asla geç kalmaz' tanımı hangi sıfata aittir?",punctual
Kişilik özelliği: 'Kolayca arkadaş edinir ve çok arkadaşı vardır' tanımı hangi sıfata aittir?,outgoing
Kişilik özelliği: 'Daima kendini düşünür ve asla paylaşmaz' tanımı hangi sıfata aittir?,selfish
Kişilik özelliği: 'Diğer insanlara para ve hediyeler verir' tanımı hangi sıfata aittir?,generous
Kişilik özelliği: 'Çalışmayı sevmez' (doesn't like working) tanımı hangi sıfata aittir?,lazy
Kişilik özelliği: 'Daima ödevlerini yapar ve çok çalışır' tanımı hangi sıfata aittir?,hardworking
Kişilik özelliği: 'Daima şakalar yapar ve arkadaşlarını güldürür' tanımı hangi sıfata aittir?,funny
"Kişilik özelliği: 'Konuşmayı sevmez, kolay arkadaş edinemez ve gergin hisseder' tanımı hangisidir?",shy
"Kişilik özelliği: 'Rahattır, kolayca üzülmez veya endişelenmez' tanımı hangi sıfata aittir?",easygoing
Kişilik özelliği: 'Daima bir şeyler kırar' (always breaks something) tanımı hangi sıfata aittir?,clumsy
Kişilik özelliği: 'Daima teşekkür ederim ve lütfen der' tanımı hangi sıfata aittir?,polite / kind
Kişilik özelliği: 'Asla teşekkür etmez ve lütfen demez' tanımı hangi sıfata aittir?,rude
Kişilik özelliği: 'Her şeyi kolayca anlar' tanımı hangi sıfata aittir?,smart
Kişilik özelliği: 'Her zaman gülümser' tanımı hangi sıfata aittir?,cheerful
Kelime: 'bookworm' kelimesinin Türkçe karşılığı nedir?,kitap kurdu
Kelime: 'thoughtful' kelimesinin Türkçe karşılığı nedir?,düşünceli
Kelime: 'stingy' veya 'mean' kelimeleri ne anlama gelir?,cimri
Kelime: 'bald' kelimesinin Türkçe karşılığı nedir?,kel
Kelime: 'beard' kelimesinin Türkçe karşılığı nedir?,sakal
Kelime: 'moustache' kelimesinin Türkçe karşılığı nedir?,bıyık
Kelime: 'get on well with' öbeğinin Türkçe anlamı nedir?,"iyi geçinmek, iyi anlaşmak"
Kelime: 'change mind' ifadesinin Türkçe karşılığı nedir?,fikir değiştirmek
Kelime: 'creative' kelimesinin Türkçe karşılığı nedir?,yaratıcı
Kelime: 'skin and bones' deyimi neyi ifade eder?,bir deri bir kemik (çok zayıf)
Kelime: 'headscarf' kelimesinin Türkçe karşılığı nedir?,baş örtüsü
Kelime: 'tidy' kelimesinin Türkçe karşılığı nedir?,düzenli
Kelime: 'nervous' kelimesinin Türkçe karşılığı nedir?,gergin
Kelime: 'serious' kelimesinin Türkçe karşılığı nedir?,ciddi
Kelime: 'share' kelimesinin Türkçe karşılığı nedir?,paylaşmak
İngilizce'de 'yalan söylemek' ifadesinin karşılığı nedir?,tell a lie
İngilizce'de 'doğruyu söylemek' ifadesinin karşılığı nedir?,tell the truth
İngilizce'de 'yakışıklı' anlamına gelen sıfat hangisidir?,handsome
İngilizce'de 'çekici' anlamına gelen sıfat hangisidir?,attractive
İngilizce'de 'hediye' anlamına gelen iki kelime nedir?,gift / present
Kıyaslama yaparken 'old' (yaşlı) sıfatının 'daha yaşlı' hali nedir?,older
Kıyaslama yaparken 'beautiful' sıfatının 'daha güzel' hali nedir?,more beautiful
Tek heceli sıfat: 'short' -> 'shorter'. Çok heceli sıfat: 'punctual' -> _____.,more punctual
'What does he look like?' sorusuna verilecek cevap fiziksel görünüş mü yoksa kişilik mi içerir?,fiziksel görünüş
'He is honest and generous' cümlesi hangi soruya cevap olarak verilir?,What is he like?
'She has got curly hair' cümlesi hangi soruya cevap olarak verilir?,What does she look like?
