"İngilizcede ""am/is"" yardımcı fiillerinin geçmiş zaman (Past Tense) hali nedir?",was
"İngilizcede ""are"" yardımcı fiilinin geçmiş zaman (Past Tense) hali nedir?",were
"""He, She, It"" özneleri ile geçmiş zamanda hangi yardımcı fiil kullanılır?",was
"""You, We, They"" özneleri ile geçmiş zamanda hangi yardımcı fiil kullanılır?",were
"Past Tense of ""To Be"" (was/were) cümleleri eylem mi yoksa durum/konum mu bildirir?",Durum veya konum bildirir.
Geçmiş zamanda olumlu (positive) bir cümlede özneden hemen sonra fiilin kaçıncı hali kullanılır?,Fiilin 2. hali kullanılır.
"""invent"" (icat etmek) fiilinin geçmiş zaman (2. hali) yazılışı nedir?",invented
"""move"" (taşınmak) fiilinin geçmiş zaman (2. hali) yazılışı nedir?",moved
"""grow"" fiilinin geçmiş zaman (2. hali) yazılışı nedir?",grew
Geçmiş zamanda olumsuz (negative) cümle kurarken özneden sonra hangi yapı getirilir?,did not (didn't)
"Olumsuz cümlelerde ""didn't"" kullanıldığında ana fiil kaçıncı haline döner?",1. haline döner.
Geçmiş zaman soru cümlelerinde cümlenin en başına hangi yardımcı fiil gelir?,Did
"""Did you _____ a new machine?"" cümlesindeki boşluğa ""invent"" fiilinin hangi hali gelmelidir?",invent (1. hali)
"""yesterday"" zaman zarfının Türkçe anlamı nedir?",dün
"""last"" kelimesi zaman zarfı olarak kullanıldığında Türkçe anlamı nedir?",geçen...
"""ago"" kelimesi zaman zarfı olarak kullanıldığında Türkçe anlamı nedir?",...önce
Sıra sayılarını (Ordinal Numbers) tarihlerde hangi amaçla kullanırız?,Günleri ifade etmek için.
"""1st"" sıra sayısının İngilizce okunuşu nedir?",first
"""2nd"" sıra sayısının İngilizce okunuşu nedir?",second
"""3rd"" sıra sayısının İngilizce okunuşu nedir?",third
"""21st"" sıra sayısının İngilizce okunuşu nedir?",twenty-first
İngilizcede 1980 gibi 2000'den önceki 4 basamaklı yıllar genellikle nasıl okunur?,İkiye bölünerek okunur (nineteen eighty).
1903 gibi sondan bir önceki rakamı sıfır olan yıllarda sıfır yerine hangi kelime söylenebilir?,oh
1500 gibi sonunda çift sıfır olan yıllar okunurken hangi kelime kullanılır?,hundred
2004 yılı İngilizcede nasıl okunur?,two thousand and four
"Bir cümlede sadece yıl ifadesi varsa (örneğin: 2002), önüne hangi edat (preposition) gelir?",in
"Tam bir tarih ifadesi varsa (örneğin: 15 May 1982), önüne hangi edat (preposition) gelir?",on
Terim: achieve,Tanım: başarmak
Terim: award,Tanım: ödül
Terim: birthdate,Tanım: doğum tarihi
Terim: brilliant,"Tanım: zeki, parlak"
Terim: career,Tanım: kariyer
Terim: discover,Tanım: keşfetmek
Terim: education,Tanım: eğitim
Terim: get married,Tanım: evlenmek
Terim: grow up,Tanım: büyümek
Terim: invent,Tanım: icat etmek
Terim: move,Tanım: taşınmak
Terim: retire,Tanım: emekli olmak
Terim: scientist,Tanım: bilim insanı
Terim: success,Tanım: başarı
Terim: talented,Tanım: kabiliyetli
Terim: smallpox,Tanım: çiçek hastalığı
Terim: profession,"Tanım: meslek, iş"
Terim: receive,Tanım: almak
Terim: graduate,Tanım: mezun olmak
Terim: blind,Tanım: görme engelli
Terim: attend,Tanım: katılmak
Terim: achieve,Tanım: başarmak
Terim: establish,Tanım: kurmak
Terim: founder,Tanım: kurucu
Terim: invention,Tanım: icat
Terim: medicine,Tanım: tıp
Terim: own,"Tanım: sahip olmak, kendi"
Terim: raise a child,Tanım: çocuk yetiştirmek
Terim: steam engine,Tanım: buhar motoru
Terim: alone,Tanım: yalnız
Terim: aircraft,Tanım: uçak
Terim: army,Tanım: ordu
Terim: daughter,Tanım: kız evlat
Terim: fellowhip,Tanım: üniversite bursu
Terim: mankind,Tanım: insanlık
Terim: prize,Tanım: ödül
Terim: wedding,Tanım: düğün
Terim: writer,Tanım: yazar
