İngilizcede tekil nesnelerle beraber 'var' anlamında kullanılan yapı hangisidir?,There is
İngilizcede çoğul nesnelerle beraber 'var' anlamında kullanılan yapı hangisidir?,There are
'Mahallemde bir müze var' cümlesinin İngilizce karşılığı nedir?,There is a museum in my neighbourhood.
'Masanın üstünde altı tane kaşık var' cümlesinin İngilizce karşılığı nedir?,There are six spoons on the table.
'Is there a castle in your city?' sorusuna verilecek kısa olumlu cevap nedir?,"Yes, there is."
'Are there two beds in the bedroom?' sorusuna verilecek tam olumsuz cevap nedir?,"No, there are not two beds in the bedroom."
Bir nesnenin yerini sormak için kullanılan soru kelimesi hangisidir?,Where
'Bulaşık makinesi nerede?' sorusunun İngilizce karşılığı nedir?,Where is the dishwasher?
'Masa yemek odasındadır' ifadesinin İngilizce karşılığı nedir?,The table is in the dining room.
Bir şeyin miktarını/sayısını sormak için kullanılan soru kalıbı hangisidir?,How many
'Masanın üzerinde kaç tane çatal var?' sorusunun İngilizce karşılığı nedir?,How many forks are there on the table?
İki varlığı birbiriyle kıyaslarken kullanılan dil bilgisi yapısına ne ad verilir?,Comparatives (Kıyaslama cümleleri)
Kıyaslama cümlelerinde iki varlık arasına mutlaka hangi kelime konur?,than
Tek heceli sıfatlara 'daha' anlamı katmak için sıfatın sonuna hangi ek getirilir?,-er
Çok heceli sıfatlara 'daha' anlamı katmak için sıfatın önüne hangi kelime getirilir?,more
'A chair is _____ (small) than a sofa.' cümlesindeki boşluğu uygun ekle doldurunuz.,smaller
'İstanbul is _____ (crowded) than Konya.' cümlesindeki boşluğu uygun şekilde doldurunuz.,more crowded
'big' sıfatının comparative (kıyaslama) hali nedir?,bigger
'expensive' sıfatının comparative (kıyaslama) hali nedir?,more expensive
'comfortable' sıfatının comparative (kıyaslama) hali nedir?,more comfortable
'cold' sıfatının comparative (kıyaslama) hali nedir?,colder
Household items: Armchair,Koltuk
Household items: Bookcase,Kitaplık
Household items: Dishwasher,Bulaşık makinesi
Household items: Wardrobe,Gardırop
Household items: Fridge,Buzdolabı
Parts of House: Balcony,Balkon
Parts of House: Corridor,Koridor
Parts of House: Sitting room,Oturma odası
Parts of House: Roof,Çatı
Places: Art gallery,Sanat galerisi
Places: Mosque,Cami
Places: Skyscraper,Gökdelen
Places: Playground,Oyun alanı
Adjectives: Peaceful,Huzurlu
Adjectives: Interesting,İlginç
Adjectives: Crowded,Kalabalık
WH- Questions: Which?,Hangisi?
WH- Questions: Who?,Kim?
Vocabulary: Double-decker bus,Çift katlı otobüs
Vocabulary: Environment,Çevre
Vocabulary: Neighbourhood,Mahalle
Vocabulary: Historical,Tarihi
Vocabulary: Information,Bilgi
Vocabulary: Attractions,Turistik yerler
Bir evin 'çatı' bölümünün İngilizcesi nedir?,Roof
'Cupboard' kelimesinin Türkçe karşılığı nedir?,Dolap
'Oven' kelimesinin Türkçe karşılığı nedir?,Fırın
'Pillow' kelimesinin Türkçe karşılığı nedir?,Yastık
İngilizcede 'meydan' anlamına gelen kelime nedir?,Square
İngilizcede 'kule' anlamına gelen kelime nedir?,Tower
'Cheap' sıfatının zıt anlamlısı olan 'pahalı' kelimesinin İngilizcesi nedir?,Expensive
'Quiet' sıfatının Türkçe karşılığı nedir?,Sessiz
İngilizcede 'doğal' anlamına gelen kelime nedir?,Natural
'Made of' ifadesi ne anlama gelir?,-den yapılmak
'Live' fiilinin Türkçe karşılığı nedir?,Yaşamak
'Street fair' ifadesinin Türkçe karşılığı nedir?,Sokak panayırı
"İngilizcede 'boyut, boy' anlamına gelen kelime nedir?",Size
'Wooden' kelimesi hangi materyali ifade eder?,Ahşap
'Ancient' kelimesinin Türkçe karşılığı nedir?,Antik
İngilizcede 'geleneksel' anlamına gelen kelime nedir?,Traditional
'Tiny house' ifadesinin Türkçe karşılığı nedir?,Küçük ev
"'Lift' kelimesinin Amerikan İngilizcesindeki karşılığı 'elevator' iken, metindeki karşılığı nedir?",Asansör
Kıyaslama yaparken 'taller' (daha uzun) kelimesinin kök sıfatı nedir?,tall
'shorter' kelimesinin Türkçe karşılığı nedir?,Daha kısa
'larger' kelimesinin Türkçe karşılığı nedir?,Daha geniş
'more exciting' ifadesinin Türkçe karşılığı nedir?,Daha heyecan verici
'What' soru kelimesinin Türkçe karşılığı nedir?,Ne?
'Dining room' evin hangi bölümüdür?,Yemek odası
'Garden' kelimesinin Türkçe karşılığı nedir?,Bahçe
