İngilizce 'Apple' kelimesinin Türkçe karşılığı nedir?,Elma
İngilizce 'Banana' kelimesinin Türkçe karşılığı nedir?,Muz
İngilizce 'Cherry' kelimesinin Türkçe karşılığı nedir?,Kiraz
İngilizce 'Fruit' kelimesinin Türkçe karşılığı nedir?,Meyve
İngilizce 'Grapefruit' kelimesinin Türkçe karşılığı nedir?,Greyfurt
İngilizce 'Grapes' kelimesinin Türkçe karşılığı nedir?,Üzüm
İngilizce 'Lemon' kelimesinin Türkçe karşılığı nedir?,Limon
İngilizce 'Melon' kelimesinin Türkçe karşılığı nedir?,Kavun
İngilizce 'Orange' kelimesinin Türkçe karşılığı nedir?,Portakal
İngilizce 'Peach' kelimesinin Türkçe karşılığı nedir?,Şeftali
İngilizce 'Strawberry' kelimesinin Türkçe karşılığı nedir?,Çilek
İngilizce 'Watermelon' kelimesinin Türkçe karşılığı nedir?,Karpuz
Türkçe 'Elma' kelimesinin İngilizce karşılığı nedir?,Apple
Türkçe 'Muz' kelimesinin İngilizce karşılığı nedir?,Banana
Türkçe 'Kiraz' kelimesinin İngilizce karşılığı nedir?,Cherry
Türkçe 'Üzüm' kelimesinin İngilizce karşılığı nedir?,Grapes
Türkçe 'Limon' kelimesinin İngilizce karşılığı nedir?,Lemon
Türkçe 'Portakal' kelimesinin İngilizce karşılığı nedir?,Orange
Türkçe 'Çilek' kelimesinin İngilizce karşılığı nedir?,Strawberry
İngilizce 'Greengrocer' kelimesinin Türkçe karşılığı nedir?,Manav
İngilizce 'Color' eyleminin Türkçe karşılığı nedir?,Boyamak
İngilizce 'Cut' eyleminin Türkçe karşılığı nedir?,Kesmek
İngilizce 'Eat' eyleminin Türkçe karşılığı nedir?,Yemek
İngilizce 'Give' eyleminin Türkçe karşılığı nedir?,Vermek
İngilizce 'Like' eyleminin Türkçe karşılığı nedir?,Sevmek
İngilizce 'Show' eyleminin Türkçe karşılığı nedir?,Göstermek
İngilizce 'Smell' eyleminin Türkçe karşılığı nedir?,Koklamak
İngilizce 'Touch' eyleminin Türkçe karşılığı nedir?,Dokunmak
İngilizce 'Yummy' kelimesinin Türkçe karşılığı nedir?,Lezzetli
İngilizce 'Yuck' kelimesinin Türkçe karşılığı nedir?,Lezzetsiz
Bir şeyi sevdiğimizi söylerken kullanılan temel ifade kalıbı nedir?,"""I like ..."""
"İngilizce ""I like strawberries."" cümlesinin Türkçe anlamı nedir?",Çileği severim.
Bir şeyi sevmediğimizi veya hoşlanmadığımızı söylerken hangi ifade kullanılır?,"""I don't like ..."""
"İngilizce ""I don't like lemons."" cümlesinin Türkçe anlamı nedir?",Limonu sevmem.
Karşımızdakine bir şeyi sevip sevmediğini sormak için hangi soru kalıbı kullanılır?,"""Do you like ...?"""
"İngilizce ""Do you like oranges?"" sorusunun Türkçe karşılığı nedir?",Portakalı sever misin?
"""Do you like...?"" sorusuna verilen olumlu kısa cevap nedir?","Yes, I do."
"""Do you like...?"" sorusuna verilen olumsuz kısa cevap nedir?","No, I don't."
Bir nesnenin miktarını/sayısını sormak için kullanılan soru ifadesi nedir?,"""How many ...?"""
"İngilizce ""How many apples?"" sorusunun Türkçe anlamı nedir?",Kaç tane elma?
"İngilizcede kelimelerin sonuna eklenen ""-s"" takısı ne anlama gelir?","""-ler"", ""-lar"" (çoğul eki)"
"""Banana"" (muz) kelimesinin İngilizce çoğul hali nedir?",Bananas
"İngilizce ""Two melons"" ifadesinin Türkçe karşılığı nedir?",İki kavun
"İngilizce ""One apple"" ifadesinin Türkçe karşılığı nedir?",Bir elma
"Türkçe ""Limonu sevmem"" cümlesinin İngilizce karşılığı nedir?",I don't like lemons.
"Türkçe ""Çileği severim"" cümlesinin İngilizce karşılığı nedir?",I like strawberries.
"Türkçe ""Portakalı sever misin?"" sorusunun İngilizce karşılığı nedir?",Do you like oranges?
"Türkçe ""Kaç tane kavun?"" sorusunun İngilizce karşılığı nedir?",How many melons?
Türkçe 'Boyamak' kelimesinin İngilizce karşılığı nedir?,Color
Türkçe 'Kesmek' kelimesinin İngilizce karşılığı nedir?,Cut
Türkçe 'Yemek' (eylem) kelimesinin İngilizce karşılığı nedir?,Eat
Türkçe 'Vermek' kelimesinin İngilizce karşılığı nedir?,Give
Türkçe 'Göstermek' kelimesinin İngilizce karşılığı nedir?,Show
Türkçe 'Koklamak' kelimesinin İngilizce karşılığı nedir?,Smell
Türkçe 'Dokunmak' kelimesinin İngilizce karşılığı nedir?,Touch
Türkçe 'Lezzetli' kelimesinin İngilizce karşılığı nedir?,Yummy
Türkçe 'Lezzetsiz' kelimesinin İngilizce karşılığı nedir?,Yuck
