'Ballot box' teriminin Türkçe karşılığı nedir?,Oy sandığı
İngilizcede 'aday' kelimesi nasıl ifade edilir?,Candidate
'Ballot paper' veya 'ballot slip' ne anlama gelir?,Oy pusulası veya oy kağıdı
İngilizcede 'seçim' kelimesinin karşılığı nedir?,Election
'Vatandaş' kelimesinin İngilizce karşılığı nedir?,Citizen
'Democracy' kelimesinin Türkçe karşılığı nedir?,Demokrasi
İngilizcede 'oy vermek' fiili nedir?,To vote
'Seçmen' kelimesinin İngilizce karşılığı nedir?,Voter
İngilizcede 'zarf' ne demektir?,Envelope
'Fair' kelimesinin Türkçe karşılığı nedir?,Adil veya adaletli
İngilizcede 'eşit' anlamına gelen kelime hangisidir?,Equal
'Give a speech' ifadesinin Türkçe anlamı nedir?,Konuşma yapmak
'Hak' (örn: insan hakları) kelimesinin İngilizce karşılığı nedir?,Right
İngilizcede 'saygı göstermek' fiili nedir?,Respect
'Polling booth' teriminin Türkçe karşılığı nedir?,Oy kabini
İngilizcede 'desteklemek' anlamına gelen fiil nedir?,To support
'President' kelimesinin Türkçe karşılığı nedir?,Başkan
İngilizcede 'hükümet' kelimesi nedir?,Government
'Law' kelimesinin Türkçe karşılığı nedir?,Kanun veya yasa
İngilizcede 'sonuç' anlamına gelen kelime nedir?,Result
'You should decide to be a candidate' cümlesinin Türkçe anlamı nedir?,Aday olmaya karar vermelisin.
'Kampanya yapmalısın' cümlesi İngilizceye nasıl çevrilir?,You should make a campaign.
'Adayların konuşmalarını dinlemelisin' tavsiyesi İngilizce nasıl söylenir?,You should listen to the speeches of the candidates.
'Kibar ve adil olmalısın' cümlesinin İngilizce karşılığı nedir?,You should be kind and fair.
Cloze: Oy vermek için görevlilere _____ kartını göstermelisin.,Identity (Kimlik)
Seçim sürecinde listede ismini bulduktan sonra ne yapmalısın?,Listeyi imzalamalısın (You should sign the list).
Oy pusulasına ismi yazdıktan sonra yapılması gereken işlem nedir?,Kağıdı katlamak (Fold the paper).
Katladığın oy kağıdını nereye koymalısın?,Zarfın içine (Into the envelope).
Zarfı en son nereye atmalısın?,Oy sandığına (Into the ballot box).
'Who is your candidate?' sorusuna verilecek uygun bir cevap örneği nedir?,My candidate is Ahmet.
'Kimi destekliyorsun?' sorusunun İngilizce karşılığı nedir?,Who do you support?
'Prepare an election campaign poster' ifadesinin Türkçe anlamı nedir?,Bir seçim kampanyası posteri hazırla.
İngilizcede 'cumhuriyet' ne demektir?,Republic
'Temsilci' kelimesinin İngilizce karşılığı nedir?,Representative
İngilizcede 'barış' anlamına gelen kelime hangisidir?,Peace
'Human rights' ifadesinin Türkçe karşılığı nedir?,İnsan hakları
İngilizcede 'fikir veya düşünce' anlamına gelen kelime nedir?,Opinion (veya Idea)
'Obey rules' ifadesinin Türkçe anlamı nedir?,Kurallara uymak
İngilizcede 'seçmek' anlamına gelen fiil hangisidir?,Elect (veya Choose)
'Public' kelimesinin Türkçe karşılığı nedir?,Halk
İngilizcede 'kazanmak' (örn: seçim kazanmak) fiili nedir?,Win
'You should respect the results' cümlesinin Türkçesi nedir?,Sonuçlara saygı duymalısın.
'Diğer adaylara saygı göstermelisin' cümlesi İngilizce nasıl yazılır?,You should respect the other candidates.
Cloze: You should write the name on a paper and _____ it.,Fold
İngilizcede 'anket' kelimesinin karşılığı nedir?,Poll
'Candidate' kelimesinin çoğul hali (adaylar) nedir?,Candidates
İngilizcede 'sağlık hizmeti' ne demektir?,Health care
'Education' kelimesinin Türkçe anlamı nedir?,Eğitim
İngilizcede 'lider' nasıl yazılır?,Leader
'Responsible' kelimesinden türeyen 'sorumluluk' kelimesi nedir?,Responsibility
Cloze: You should take your _____ paper and go to the voting booth.,Voting
İngilizcede 'çocuk hakları' nasıl ifade edilir?,Child rights
'Attractive' kelimesinin Türkçe karşılığı nedir?,Dikkat çekici
İngilizcede 'zekice veya akıllıca' (clever/smart) kelimesinin Türkçe karşılığı nedir?,Zeki
İngilizcede 'hazırlamak' fiili nedir?,Prepare
'Decision' kelimesinin Türkçe karşılığı nedir?,Karar
İngilizcede 'yürütmek veya yönetmek' (örn: kampanya yürütmek) fiili nedir?,Run (Run the campaign)
'Step' kelimesinin seçim bağlamındaki Türkçe anlamı nedir?,Adım
İngilizcede 'yardımcı veya destekçi' kelimesi nedir?,Supporter
'Tomorrow' kelimesinin Türkçe karşılığı nedir?,Yarın
Cloze: All the candidates should _____ a speech.,Give
Oy verme yerinde ismini nerede bulmalısın?,Listede (In the list)
İngilizcede 'saygılı' kelimesi nedir?,Respectful
'Kime oy veriyorsun?' sorusu İngilizcede genellikle nasıl sorulur?,Who is your candidate?
İngilizcede 'güvenli' kelimesi nedir?,Safe
'Honest' kelimesinin Türkçe karşılığı nedir?,Dürüst
'Talented' kelimesinin Türkçe karşılığı nedir?,Yetenekli
İngilizcede 'öneri' anlamına gelen kelime nedir?,Suggestion
Cloze: You should support _____ of the candidates.,One
'Find your name in the list' ifadesinin Türkçesi nedir?,Listede adını bul.
