'Adventure' kelimesinin Türkçe karşılığı nedir?,Macera
'Author' kelimesinin Türkçe anlamı nedir?,Yazar
İngilizcede 'kitaplık' veya 'kitap rafı' anlamına gelen kelime nedir?,Bookshelf
'Bookstore' kelimesinin Türkçe karşılığı nedir?,Kitapçı veya kitapevi
'Bookworm' ifadesi Türkçede ne anlama gelir?,Kitap kurdu
İngilizcede 'ödünç almak' anlamına gelen fiil hangisidir?,Borrow
'Celebrities' kelimesinin Türkçe karşılığı nedir?,Ünlüler
İngilizcede 'günlük' veya 'hatıra defteri' anlamına gelen kelime nedir?,Diary
'Dictionary' kelimesinin Türkçe anlamı nedir?,Sözlük
İngilizcede 'çekmece' anlamına gelen kelime nedir?,Drawer
'E-book' terimi Türkçede nasıl ifade edilir?,Sanal kitap
'Find' fiilinin Türkçe karşılığı nedir?,Bulmak
İngilizcede 'klasör' anlamına gelen kelime nedir?,Folder
'Global warming' teriminin Türkçe anlamı nedir?,Küresel ısınma
'Information' kelimesinin Türkçe karşılığı nedir?,Bilgi
Bir şeye 'ilgili olmak' anlamına gelen İngilizce ifade hangisidir?,Interested in
'Kiosk' kelimesinin Türkçe karşılığı nedir?,Büfe
İngilizcede 'öğrenmek' anlamına gelen fiil hangisidir?,Learn
İngilizcede 'ödünç vermek' anlamına gelen fiil hangisidir?,Lend
'Library' kelimesinin Türkçe karşılığı nedir?,Kütüphane
'Look up' öbeği Türkçede ne anlama gelir?,Sözlükte aramak
'Magazine' kelimesinin Türkçe anlamı nedir?,Dergi
'Newspaper' kelimesinin Türkçe karşılığı nedir?,Gazete
İngilizcede 'roman' anlamına gelen kelime nedir?,Novel
'Poetry' kelimesinin Türkçe anlamı nedir?,Şiir
'Remote control' ifadesinin Türkçe karşılığı nedir?,Uzaktan kumanda
'School bag' ifadesinin Türkçe karşılığı nedir?,Okul çantası
'Slippers' kelimesinin Türkçe karşılığı nedir?,Terlik
'Story' kelimesinin Türkçe anlamı nedir?,Hikaye
'Take it back' ifadesi Türkçede ne anlama gelir?,Geri götürmek
İngilizcede 'vazo' anlamına gelen kelime nedir?,Vase
'Writer' kelimesinin Türkçe karşılığı nedir?,Yazar
İngilizcede 'içinde' anlamına gelen yer edatı hangisidir?,In
Nesnelerin 'üstünde' (temas ederek) olduğunu belirtmek için hangi edat kullanılır?,On
Bir nesnenin diğerinin 'altında' olduğunu belirtmek için hangi İngilizce edat kullanılır?,Under
İngilizcede 'arkasında' anlamına gelen yer edatı hangisidir?,Behind
İngilizcede 'önünde' anlamına gelen yer edatı hangisidir?,In front of
'Opposite' yer edatının Türkçe anlamı nedir?,Karşısında
Bir şeyin 'yanında' olduğunu belirtmek için hangi yer edatı kullanılır?,Near
'Next to' yer edatının Türkçe anlamı nedir?,Bitişiğinde
İki nesnenin 'arasında' olduğunu belirtmek için kullanılan İngilizce edat hangisidir?,Between
Bir nesnenin 'üstünde' (temas etmeden) olduğunu ifade eden yer edatı hangisidir?,Over
"The ball is _____ the box. (Top, kutunun yanındadır.)",near
"The ball is _____ the box. (Top, kutunun altındadır.)",under
"The ball is _____ the box. (Top, kutunun üstündedir.)",on
"The ball is _____ the box. (Top, kutunun arkasındadır.)",behind
"İsim cümlelerinde (be), geçmiş zamanda 'She' öznesi ile birlikte hangi form kullanılır?",Was
"İsim cümlelerinde (be), geçmiş zamanda 'They' öznesi ile birlikte hangi form kullanılır?",Were
Fiil: Find (Bulmak). Bu fiilin geçmiş zaman (V2) hali nedir?,Found
Fiil: Lose (Kaybetmek). Bu fiilin geçmiş zaman (V2) hali nedir?,Lost
Geçmiş zamanda olumsuz cümle kurarken fiilin önüne hangi yapı getirilir?,Didn't
Geçmiş zamanda soru sorarken cümlenin başına hangi yardımcı fiil getirilir?,Did
She is at home now but she _____ at hospital yesterday.,was
They are happy now but they _____ upset yesterday.,were
I _____ (find) my book under the bed. (Kitabımı yatağın altında buldum.),found
He _____ (come) to the party. (O erkek partiye gelmedi.),didn't come
_____ you sing a song in the class? (Sınıfta şarkı söyledin mi?),Did
'Pillow' kelimesinin Türkçe karşılığı nedir?,Yastık
'Pills' kelimesinin Türkçe karşılığı nedir?,Haplar veya ilaçlar
'Wardrobe' kelimesinin Türkçe karşılığı nedir?,Gardrop
İngilizcede 'birlikte' veya 'beraber' anlamına gelen kelime nedir?,Together
'Unknown words' ifadesinin Türkçe anlamı nedir?,Bilinmeyen kelimeler
'Meaning' kelimesinin Türkçe karşılığı nedir?,Anlam veya mâna
'Neighbourhood' kelimesinin Türkçe anlamı nedir?,Mahalle veya semt
'What happened' sorusunun Türkçe karşılığı nedir?,Ne oldu
İngilizcede 'tahmin etmek' anlamına gelen fiil hangisidir?,Guess
İngilizcede 'bakmak' veya 'aramak' anlamına gelen öbek fiil hangisidir?,Look for
İngilizcede 'göz atmak' anlamına gelen öbek fiil hangisidir?,Look at
'Space travel' ifadesinin Türkçe karşılığı nedir?,Uzay yolculuğu
İngilizcede 'hikaye' anlamına gelen kelime nedir?,Story
