"İngilizcede ""katılmak, aynı fikirde olmak"" anlamına gelen kelime nedir?",agree
"""Amazed"" sıfatının Türkçe karşılığı nedir?",şaşırmış
"""Harika, şaşırtıcı"" anlamına gelen ve bir nesneyi niteleyen sıfat nedir?",amazing
"İngilizcede ""çünkü"" anlamına gelen bağlaç nedir?",because
Bir kişinin sıkıldığını ifade etmek için kullanılan sıfat hangisidir?,bored
"Bir nesnenin (örneğin bir kitabın) ""sıkıcı"" olduğunu belirtmek için hangi sıfat kullanılır?",boring
"Lunaparktaki ""çarpışan arabalar"" ifadesinin İngilizcesi nedir?",bumper cars
"""Carrousel"" kelimesinin Türkçe karşılığı nedir?",atlı karınca
"İngilizcede ""tehlikeli"" anlamına gelen sıfat nedir?",dangerous
Bir fikre katılmadığımızı belirtmek için kullanılan fiil nedir?,disagree
"""Dizzy"" kelimesinin Türkçe anlamı nedir?",baş döndürücü veya şaşkın
"""Dull"" sıfatının Türkçe karşılığı nedir?",sıkıcı
"İngilizcede ""heyecanlanmış"" (kişi için) anlamına gelen sıfat nedir?",excited
"İngilizcede ""heyecan verici"" (olay veya nesne için) anlamına gelen sıfat nedir?",exciting
"""Fair"" kelimesinin ünite kapsamındaki Türkçe karşılığı nedir?",fuar veya panayır
"Lunaparktaki ""dönme dolap"" ifadesinin İngilizcesi nedir?",Ferris wheel
"Bir kişinin ""korkmuş"" olduğunu ifade etmek için hangi kelime kullanılır?",frightened
"Bir şeyin ""korkutucu"" olduğunu anlatmak için kullanılan sıfat nedir?",frightening
"""Fun fair"" ifadesinin Türkçe karşılığı nedir?",lunapark
"Lunaparktaki ""korku treni"" ifadesinin İngilizcesi nedir?",ghost train
"İngilizcede ""komik aynalar"" anlamına gelen lunapark bölümü nedir?",hall of mirrors
"""Horrible"" kelimesinin Türkçe karşılığı nedir?",korkunç
"İngilizcede ""fikir, düşünce"" anlamına gelen kelime nedir?",opinion
"""Roller coaster"" ifadesinin Türkçe karşılığı nedir?",hız treni
"İngilizcede ""güvenli"" anlamına gelen sıfat nedir?",safe
"""Terrified"" kelimesinin Türkçe anlamı nedir?",dehşete kapılmış veya korkmuş
"""Thrilling"" sıfatının Türkçe karşılığı nedir?",heyecan verici
"Lunapark oyuncaklarına binmek için kullanılan ""jeton"" kelimesinin İngilizcesi nedir?",token
"""Wave swinger"" ifadesinin Türkçe karşılığı nedir?",zincirli döner salıncak
Bir nesnenin bizde nasıl bir duygu uyandırdığını anlatmak için sıfatlar hangi ekle biter?,-ing
Kendi hislerimizi (nasıl hissettiğimizi) anlatmak için sıfatlar hangi ekle biter?,-ed
"Cümleyi tamamlayın: ""Roller coasters are frighten____.""",ing
"Cümleyi tamamlayın: ""I am frighten____.""",ed
"Cümleyi tamamlayın: ""Ferris wheels are bor____.""",ing
"Cümleyi tamamlayın: ""I am bor____.""",ed
Birinin bir konu hakkındaki düşüncesini sormak için kullanılan kalıp nedir?,What do you think...?
"""What do you think about carrousels?"" sorusunun Türkçe karşılığı nedir?",Atlı karıncalar hakkında ne düşünüyorsun?
