İngilizcede geçmişte belirli bir zamanda gerçekleşmiş olayları anlatmak için hangi zaman yapısı kullanılır?,Past Tense (Geçmiş Zaman).
Geçmiş zaman olumlu cümlelerinde özneden hemen sonra fiilin kaçıncı hâli getirilmelidir?,Fiilin 2. hâli (V2).
Geçmiş zaman olumsuz cümlelerinde 'didn't' yardımcı fiilinden sonra ana fiil nasıl kullanılır?,Fiil 1. hâline (yalın hâl) döner.
Geçmiş zaman soru cümlelerinde cümlenin en başına hangi yardımcı fiil getirilir?,Did.
Soru cümlelerinde 'Did' kullanıldığında ana fiil hangi hâlde olmalıdır?,Fiilin 1. hâlinde.
Düzenli fiilleri (Regular Verbs) geçmiş zaman (V2) yapmak için fiilin sonuna hangi takı eklenir?,-ed takısı.
Geçmiş zaman cümlelerinde kullanılan 'dün' kelimesinin İngilizce karşılığı nedir?,Yesterday.
Zaman ifadelerinde 'önce' anlamını katmak için kullanılan kelime hangisidir?,Ago.
Zaman ifadelerinde 'geçen' (örneğin: geçen hafta) anlamını vermek için hangi kelime kullanılır?,Last.
Düzensiz fiillerin (Irregular Verbs) 2. hâllerini oluştururken izlenen temel kural nedir?,Belirli bir kurala uymazlar; fiil tamamen değişebilir veya özel listesinden öğrenilmesi gerekir.
'Go' (gitmek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Went.
'Buy' (satın almak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Bought.
'See' (görmek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Saw.
'Eat' (yemek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Ate.
'Drink' (içmek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Drank.
'Have' (sahip olmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Had.
'Swim' (yüzmek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Swam.
'Write' (yazmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Wrote.
'Read' (okumak) fiilinin 2. hâlinin yazılışı nasıldır?,Read (Yazılışı 1. hâl ile aynıdır).
'Do' (yapmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Did.
'Take' (almak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Took.
'Make' (yapmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Made.
'Sleep' (uyumak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Slept.
'Speak' (konuşmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Spoke.
'Come' (gelmek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Came.
'Forget' (unutmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Forgot.
'Give' (vermek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Gave.
'Know' (bilmek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Knew.
'Win' (kazanmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Won.
'Become' (olmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Became.
'Think' (düşünmek) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Thought.
'Begin' (başlamak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Began.
'Fly' (uçmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Flew.
'Run' (koşmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Ran.
'Find' (bulmak) fiilinin geçmiş zamandaki (V2) karşılığı nedir?,Found.
Unit 7 Kelime: 'Ancient' kelimesinin Türkçe anlamı nedir?,Antik.
Unit 7 Kelime: 'Amazing' kelimesinin Türkçe anlamı nedir?,"Harika, şaşırtıcı."
Unit 7 Kelime: 'Sightseeing' kelimesinin Türkçe anlamı nedir?,"Gezi, gezip görme."
Unit 7 Kelime: 'Historical places' ne demektir?,Tarihi yerler.
Unit 7 Kelime: 'Animal shelter' ifadesinin Türkçe karşılığı nedir?,Hayvan barınağı.
Unit 7 Kelime: 'Cruise holiday' ne tür bir tatili ifade eder?,Gemi tatili.
Unit 7 Kelime: 'Sunbathe' fiilinin anlamı nedir?,Güneşlenmek.
Unit 7 Kelime: 'Stay' fiilinin tatil bağlamındaki anlamı nedir?,"Kalmak, konaklamak."
Unit 7 Kelime: 'Sailing' hangi spor dalını ifade eder?,Yelken sporu.
Unit 7 Kelime: 'Climbing' kelimesinin Türkçe karşılığı nedir?,"Tırmanma, tırmanış."
Unit 7 Kelime: 'Freezing' ifadesi nasıl bir havayı tanımlar?,Dondurucu soğuk.
Unit 7 Kelime: 'Beach' kelimesinin anlamı nedir?,"Kumsal, sahil."
Unit 7 Kelime: 'Tent' ne demektir?,Çadır.
Unit 7 Kelime: 'Adopt' fiilinin anlamı nedir?,Sahiplenmek.
Unit 7 Kelime: 'Forest' neresidir?,Orman.
Unit 7 Kelime: 'Snowman' kışın yapılan hangi figürdür?,Kardan adam.
Unit 7 Kelime: 'Winter' hangi mevsimdir?,Kış.
Unit 7 Kelime: 'Pick' (flowers/fruit) fiilinin anlamı nedir?,Toplamak.
Unit 7 Kelime: 'Weather' kelimesinin Türkçe anlamı nedir?,Hava.
Unit 7 Kelime: 'Farm' ne demektir?,Çiftlik.
Unit 7 Kelime: 'Grandparents' kimlerdir?,Büyükanne ve büyükbaba.
Unit 7 Kelime: 'Relatives' ne demektir?,Akrabalar.
Unit 7 Kelime: 'Travel' fiilinin anlamı nedir?,Seyahat etmek.
Unit 7 Kelime: 'Together' kelimesinin Türkçe karşılığı nedir?,Birlikte.
Unit 7 Kelime: 'Try' fiilinin anlamı nedir?,Denemek.
Unit 7 Kelime: 'Lake' kelimesinin Türkçe anlamı nedir?,Göl.
Unit 7 Kelime: 'Mountain' ne demektir?,Dağ.
Unit 7 Kelime: 'Seaside' nereyi ifade eder?,Deniz kenarı.
Geçmiş zaman soru cümlesinde 'nerede' diye sormak için kullanılan soru kökü hangisidir?,Where.
Geçmiş zaman soru cümlesinde 'ne zaman' diye sormak için kullanılan soru kökü hangisidir?,When.
