"İngilizcede ""1st"" (birinci) sayısının okunuşu nedir?",first
"İngilizcede ""2nd"" (ikinci) sayısının okunuşu nedir?",second
"İngilizcede ""3rd"" (üçüncü) sayısının okunuşu nedir?",third
"1, 2 ve 3 dışındaki sayıları sıra sayısına dönüştürmek için genellikle hangi ek kullanılır?",-th
"İngilizcede ""12th"" sıra sayısının yazılışına dikkat ederek okunuşunu belirtiniz.",twelfth
"İngilizcede ""20th"" (yirminci) sayısının okunuşu nedir?",twentieth
"İngilizcede ""21st"" (yirmi birinci) sayısının okunuşu nedir?",twenty-first
"İngilizcede ""22nd"" (yirmi ikinci) sayısının okunuşu nedir?",twenty-second
"İngilizcede ""23rd"" (yirmi üçüncü) sayısının okunuşu nedir?",twenty-third
"İngilizcede ""31st"" (otuz birinci) sayısının okunuşu nedir?",thirty-first
2000'den önceki 4 basamaklı yılları (örneğin 1980) İngilizce okurken izlenen kural nedir?,Yıllar ikiye bölünerek okunur (nineteen eighty).
Sondan bir önceki rakamı sıfır olan yılları (örneğin 1903) okurken sıfır yerine ne denir?,oh
"İngilizcede ""1804"" yılı ""and"" kelimesi kullanılarak nasıl okunur?",eighteen and four
Sonunda çift sıfır olan yılları (örneğin 1500) okurken hangi kelime kullanılır?,hundred (fifteen hundred)
2000 ile 2009 arasındaki yıllar İngilizcede genellikle nasıl okunur?,"""two thousand"" kalıbı kullanılarak tek parça halinde okunur."
"İngilizcede ""2008"" yılının okunuşu nedir?",two thousand and eight
2010'dan sonraki yılları (örneğin 2018) okumak için kullanılan iki yöntem nedir?,"İster ikiye bölünerek (twenty eighteen), ister tek parça (two thousand eighteen) okunur."
Cümlede sadece yıl ifadesi varsa (örneğin: in 2002) önüne hangi edat getirilir?,in
Cümlede tam tarih ifadesi varsa (örneğin: on 15 May 1982) önüne hangi edat getirilir?,on
"5/15/1982 tarihini ""the fifteenth of..."" kalıbıyla nasıl okuruz?","The fifteenth of May, nineteen eighty two"
18 June 1903 tarihini ay ismiyle başlayarak nasıl okuruz?,"June, the eighteenth, nineteen oh three"
"Şimdiki zamanı gösteren ""am/is"" yardımcı fiilleri geçmiş zamanda hangi yapıya dönüşür?",was
"Şimdiki zamanı gösteren ""are"" yardımcı fiili geçmiş zamanda hangi yapıya dönüşür?",were
"Past Tense of ""To Be"" (was/were) cümleleri eylem/fiil bildirir mi?","Hayır, sadece geçmişteki bir durumu veya konumu ifade ederler."
"""I/He/She/It"" gibi tekil öznelerle geçmiş zamanda hangi yardımcı fiil kullanılır?",was
"""You/We/They"" gibi çoğul öznelerle geçmiş zamanda hangi yardımcı fiil kullanılır?",were
"""was not"" ifadesinin kısaltılmış hali nedir?",wasn't
"""were not"" ifadesinin kısaltılmış hali nedir?",weren't
"Geçmiş zamanda bir isim cümlesini soruya dönüştürmek için ""was/were"" nereye getirilir?",Cümlenin en başına getirilir.
İngilizcede yetenek ve beceri bildirirken kullanılan yardımcı fiil hangisidir?,can
"""can not"" ifadesinin kısaltılmış hali nedir?",can't
"""Mesleğin nedir?"" sorusunun İngilizce üç farklı karşılığını belirtiniz.",What is your occupation? / What is your job? / What is your profession?
"İngilizcede ""Nerede doğdun?"" sorusunun karşılığı nedir?",Where were you born?
"""I was born in 1982"" cümlesindeki ""born"" kelimesinin Türkçe anlamı nedir?",Doğmak
Meslek: Accountant,Muhasebeci
Meslek: Architect,Mimar
Meslek: Cook,Aşçı
Meslek: Dentist,Diş hekimi / Dişçi
Meslek: Engineer,Mühendis
Meslek: Farmer,Çiftçi
Meslek: Hairdresser,Kuaför
Meslek: Lawyer,Avukat
Meslek: Mechanic,Araba tamircisi
Meslek: Nurse,Hemşire
Meslek: Tailor,Terzi
Meslek: Vet,Veteriner
Meslek: Waiter,Erkek garson
Meslek: Waitress,Kadın garson
Eylem: look after ill people,Hasta insanlarla ilgilenmek
Eylem: draw the plan,Plan çizmek
Eylem: grow vegetables,Sebze yetiştirmek
Eylem: sew fabrics,Kumaş dikmek
Eylem: treat patients,Hastaları tedavi etmek
Eylem: defend people in the court,Mahkemede insanları savunmak
Eylem: build buildings,Bina inşa etmek
Eylem: cut hair,Saç kesmek
Kelime: Ago,Önce
Kelime: Yesterday,Dün
Kelime: Birth,Doğum
Kelime: Company,Şirket
Kelime: Courthouse,Adliye / Mahkeme binası
Kelime: Fabric,Kumaş
Kelime: Patient,Hasta
Kelime: Self-employed,Serbest meslek
Kelime: Software engineer,Yazılım mühendisi
Kelime: Take order,Sipariş almak
Kelime: Weld,Kaynak yapmak
